ID,DateFounded,Headquarters,Type,Industry,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,AnnualRevenue
Company3427,07/07/2010,Nashville,Non-Tech,Services,2,4.0,4.0,4.0,1,4,10,4,5,5,4,5,5.0,3,4,4,3,0,3,5,1,1,3,3,0,3.0,0.0,3.0,3.0,1,
Company3428,06/21/2011,San Francisco,Tech,Services,4,5.0,4.0,5.0,2,3,5,4,4,4,4,3,4.0,0,0,0,0,0,3,5,2,4,2,0,0,0.0,0.0,3.0,2.0,0,44916000.0
Company3429,10/04/2011,New York,Tech,Finance,4,5.0,4.0,5.0,2,2,5,3,4,5,5,4,5.0,0,0,0,0,0,5,5,5,5,5,0,0,0.0,0.0,5.0,0.0,0,33478000.0
Company3430,08/02/2011,Miami,Non-Tech,Finance,3,4.0,4.0,5.0,2,2,5,5,4,5,1,4,5.0,0,0,0,0,0,5,5,1,3,4,0,0,0.0,0.0,2.0,3.0,0,
Company3431,06/13/2009,Chicago,Non-Tech,Services,3,5.0,5.0,4.0,2,5,5,3,4,4,5,3,4.0,4,5,2,0,0,5,5,5,4,5,0,5,5.0,3.0,4.0,1.0,5,
Company3432,01/01/2000,San Francisco,Tech,Services,3,5.0,4.0,4.0,2,5,5,5,5,5,5,5,5.0,2,2,2,1,3,2,5,1,1,1,0,1,0.0,5.0,3.0,3.0,0,
Company3433,08/05/2011,New York,Tech,Finance,3,4.0,4.0,4.0,2,2,5,5,5,5,1,5,5.0,0,0,0,0,0,4,1,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company3434,12/18/1998,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,4,4,1,4,5.0,0,3,2,2,5,5,5,3,5,3,1,4,1.0,2.0,5.0,1.0,0,
Company3435,07/12/2013,Boulder,Non-Tech,Services,4,5.0,4.0,4.0,1,3,5,3,4,4,4,4,5.0,0,0,0,0,0,4,5,4,4,2,0,0,0.0,0.0,4.0,1.0,0,
Company3436,06/06/2003,Chicago,Non-Tech,Finance,5,5.0,5.0,3.0,1,5,5,5,4,4,4,5,5.0,0,0,0,0,3,4,5,3,4,2,0,0,0.0,0.0,4.0,2.0,0,
Company3437,06/01/2010,San Francisco,Tech,Services,1,2.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,3,1,2,1,1,5,3,1,2,1,2,1,5.0,3.0,3.0,3.0,3,
Company3438,05/06/2013,Sacramento,Non-Tech,Services,4,2.0,4.0,4.0,2,3,5,4,5,5,3,5,5.0,0,0,0,0,0,2,4,3,2,2,0,2,0.0,0.0,2.0,3.0,0,
Company3439,08/14/2009,Seattle,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,3,5,1,4,1,0,0,0.0,0.0,1.0,3.0,0,
Company3440,05/02/2008,Denver,Non-Tech,Finance,12,7.5,6.0,6.0,4,4,10,8,10,10,6,10,7.5,0,0,0,0,0,20,15,3,3,15,0,0,0.0,0.0,7.5,5.0,0,
Company3441,11/26/2009,Los Angeles,Non-Tech,Services,4,5.0,4.0,4.0,1,2,5,5,5,4,1,5,4.0,3,5,5,4,2,4,5,2,2,2,5,4,3.0,2.0,3.0,1.0,2,
Company3442,12/31/2011,Philadelphia,Non-Tech,Services,4,7.5,4.0,6.0,4,4,10,6,8,5,2,8,7.5,12,10,4,15,12,25,15,9,3,25,3,3,10.0,4.0,2.0,7.5,4,
Company3443,10/28/2012,Indianapolis,Non-Tech,Finance,4,5.0,4.0,4.0,2,1,5,4,4,4,3,4,4.0,1,2,2,1,4,4,5,2,3,3,5,5,5.0,4.0,4.0,2.0,1,
Company3444,06/09/2007,San Antonio,Non-Tech,Finance,4,5.0,4.0,3.0,1,2,5,4,4,4,2,3,5.0,3,0,0,3,0,5,5,2,5,3,0,0,0.0,0.0,5.0,2.0,0,
Company3445,11/25/2008,San Francisco,Tech,Services,4,7.5,4.0,4.0,2,3,10,8,10,10,3,10,5.0,3,0,0,5,5,5,15,1,4,4,4,0,4.0,5.0,3.0,7.5,5,
Company3446,01/22/2013,San Francisco,Tech,Other,12,5.0,6.0,6.0,2,5,10,8,10,10,6,10,7.5,9,5,12,9,12,10,5,3,5,10,10,10,12.5,10.0,12.5,10.0,15,
Company3447,03/07/2010,San Francisco,Tech,Services,3,5.0,3.0,5.0,2,1,5,4,4,4,3,4,5.0,0,1,3,1,3,3,4,1,5,1,0,4,0.0,0.0,3.0,3.0,0,
Company3448,05/03/2013,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,5,5,1,5,5.0,0,0,0,0,0,3,1,2,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company3449,12/17/2006,San Francisco,Tech,Finance,3,5.0,4.0,4.0,2,5,5,4,4,4,3,4,4.0,0,0,0,0,0,3,2,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3450,03/09/1998,Los Angeles,Non-Tech,Finance,3,5.0,4.0,4.0,2,3,5,5,4,4,2,5,5.0,3,3,0,0,4,5,4,1,2,1,2,0,2.0,0.0,1.0,1.0,0,
Company3451,12/17/2006,Palo Alto,Non-Tech,Finance,4,5.0,4.0,3.0,2,2,5,4,5,5,3,5,4.0,0,0,0,0,0,3,5,2,2,1,2,0,0.0,0.0,3.0,3.0,2,
Company3452,10/06/2006,San Francisco,Tech,Services,4,5.0,4.0,4.0,1,2,5,4,4,5,4,4,5.0,0,0,3,0,0,2,5,1,1,1,0,0,0.0,0.0,3.0,3.0,5,
Company3453,04/26/2013,Phoenix,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,4,4,5,4,5,4.0,0,0,0,0,0,3,5,1,3,1,0,0,0.0,0.0,3.0,1.0,0,
Company3454,10/10/2011,San Francisco,Tech,Other,5,5.0,4.0,5.0,2,3,5,4,4,4,5,3,5.0,0,4,0,2,0,5,1,3,1,1,3,0,0.0,0.0,5.0,1.0,0,
Company3455,07/14/2007,Boston,Non-Tech,Finance,1,2.0,4.0,4.0,4,3,1,5,5,5,1,6,5.0,0,0,0,0,0,3,1,15,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3456,12/16/2009,Tucson,Non-Tech,Services,3,5.0,4.0,4.0,2,2,5,4,4,5,5,3,5.0,3,4,5,3,3,4,5,5,1,5,5,5,3.0,2.0,5.0,0.0,3,
Company3457,09/13/1999,New York,Tech,Other,3,4.0,4.0,4.0,2,2,5,5,5,5,1,5,5.0,0,0,0,0,0,2,2,2,2,4,0,0,0.0,0.0,2.0,3.0,0,
Company3458,12/17/2010,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,3,5,4,4,5,3,5,5.0,0,2,0,0,0,2,5,2,2,1,0,3,0.0,0.0,3.0,3.0,0,
Company3459,11/14/2012,Chicago,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,5,5,3,5,5.0,0,2,4,2,0,4,1,1,3,3,2,2,2.0,3.0,1.0,2.0,5,
Company3460,04/17/2009,San Antonio,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,5,5,3,2,4,0,0,0.0,0.0,2.0,2.0,0,
Company3461,10/15/2012,San Francisco,Tech,Finance,3,5.0,4.0,4.0,2,2,5,5,5,4,5,5,5.0,0,0,0,0,1,3,5,2,4,3,0,0,0.0,0.0,2.0,3.0,0,
Company3462,10/04/2012,New York,Tech,Finance,2,6.0,4.0,3.0,4,5,5,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,5,1,0,0,0.0,0.0,3.0,3.0,0,
Company3463,11/22/2012,Seattle,Non-Tech,Finance,2,3.0,3.0,4.0,2,2,5,5,5,5,1,4,5.0,0,0,0,0,0,3,3,3,1,1,0,3,3.0,0.0,1.0,3.0,1,
Company3464,03/02/1998,San Francisco,Tech,Services,3,3.0,3.0,4.0,2,3,2,5,10,5,4,5,5.0,0,0,0,0,0,5,1,1,2,1,0,0,0.0,0.0,2.5,7.5,0,
Company3465,01/23/2009,Milwaukee,Non-Tech,Finance,2,5.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,0,0,4,0,4,4,5,1,1,1,0,2,0.0,3.0,3.0,2.0,0,
Company3466,04/17/2009,San Francisco,Tech,Finance,4,5.0,4.0,7.5,2,4,5,5,4,5,2,4,5.0,0,0,0,0,0,5,12,1,1,1,0,0,0.0,0.0,4.0,2.0,0,
Company3467,05/03/2013,Boston,Non-Tech,Finance,4,5.0,4.0,4.0,2,5,5,4,4,4,1,5,4.0,0,0,0,0,0,3,1,2,2,1,0,0,0.0,0.0,3.0,2.0,0,
Company3468,05/05/2007,San Francisco,Tech,Finance,2,3.0,4.0,4.0,1,1,3,5,5,5,3,5,5.0,0,0,0,0,0,2,2,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3469,06/06/2003,Louisville,Non-Tech,Finance,2,5.0,4.0,4.0,2,5,5,5,5,5,4,4,4.0,0,0,0,0,0,5,5,3,4,2,0,0,0.0,0.0,5.0,3.0,0,
Company3470,06/13/2006,San Francisco,Tech,Finance,2,2.0,4.0,5.0,3,2,2,4,4,5,1,5,5.0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3471,03/07/2010,Chicago,Non-Tech,Services,3,4.0,4.0,3.0,1,3,5,4,4,4,3,5,4.0,0,0,0,0,0,3,2,1,3,10,0,0,4.0,0.0,2.0,3.0,0,
Company3472,06/17/2010,San Jose,Tech,Finance,3,5.0,5.0,4.0,2,4,5,5,5,5,5,4,5.0,3,0,3,0,3,4,2,5,1,2,0,2,0.0,0.0,5.0,1.0,4,
Company3473,12/28/2011,New York,Tech,Services,5,5.0,4.0,4.0,2,2,5,3,4,4,5,3,4.0,0,0,0,0,0,3,5,1,1,1,0,0,0.0,0.0,4.0,2.0,0,
Company3474,05/30/2006,San Francisco,Tech,Services,2,3.0,5.0,4.0,1,5,5,5,5,5,1,4,4.0,3,0,5,0,0,1,3,1,3,4,3,0,0.0,0.0,2.0,1.0,0,
Company3475,09/28/2010,Seattle,Non-Tech,Finance,2,3.0,6.0,4.0,2,2,1,5,4,5,2,4,5.0,0,0,0,0,0,2,3,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3476,06/08/2000,Philadelphia,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,4,4,5,3,4,5.0,0,0,0,0,0,3,5,2,2,2,0,0,0.0,0.0,2.0,3.0,0,
Company3477,04/21/2007,San Jose,Tech,Finance,5,7.5,6.0,6.0,4,4,5,4,4,10,4,8,7.5,0,0,0,0,0,20,5,2,3,5,0,0,0.0,0.0,2.5,7.5,0,
Company3478,11/27/2011,San Francisco,Tech,Services,5,5.0,4.0,4.0,1,2,5,4,4,5,6,3,4.0,0,0,0,0,0,3,12,1,1,1,0,0,0.0,0.0,4.0,2.0,0,
Company3479,08/14/2009,Seattle,Non-Tech,Finance,4,5.0,4.0,4.0,1,2,5,5,5,5,2,5,5.0,0,0,0,0,0,3,5,1,4,1,0,0,0.0,0.0,2.0,2.0,0,
Company3480,06/07/2013,Boston,Non-Tech,Services,4,5.0,4.0,4.0,2,2,5,4,4,4,4,4,3.0,0,0,0,0,0,5,3,3,4,4,0,0,0.0,0.0,5.0,1.0,0,
Company3481,08/18/2012,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,2,5,4,5,5,3,4,5.0,0,3,0,0,0,4,4,2,2,4,0,3,1.0,4.0,2.0,3.0,4,
Company3482,10/22/2006,Los Angeles,Non-Tech,Finance,9,6.0,6.0,6.0,4,6,10,10,4,10,2,10,5.0,4,0,0,2,0,5,3,2,2,1,0,0,0.0,0.0,5.0,3.0,0,
Company3483,06/01/2010,New York,Tech,Finance,5,4.0,4.0,4.0,1,2,5,5,4,4,2,5,5.0,3,2,0,5,4,1,5,2,5,1,5,0,5.0,0.0,5.0,3.0,0,
Company3484,07/10/2013,Seattle,Non-Tech,Services,4,3.0,6.0,4.0,2,4,5,5,10,5,2,5,5.0,0,0,0,0,0,1,1,1,1,2,0,0,0.0,0.0,1.0,3.0,0,
Company3485,10/30/2013,"Washington, D.C.",Non-Tech,Services,2,4.0,4.0,4.0,2,1,5,2,5,5,5,3,5.0,4,2,3,0,4,1,3,3,1,5,0,0,2.0,2.0,1.0,3.0,0,
Company3486,02/16/2010,Chicago,Non-Tech,Services,2,3.0,4.0,4.0,2,4,5,5,5,5,1,5,5.0,1,0,4,0,3,5,3,1,1,1,0,4,4.0,5.0,2.0,3.0,5,
Company3487,12/20/1997,San Jose,Tech,Services,4,5.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,4,4,5,5,5,5,5,2,4,4,5,5,5.0,1.0,3.0,2.0,4,
Company3488,06/01/2010,Dallas,Non-Tech,Services,2,5.0,4.0,4.0,2,5,5,5,5,5,3,4,5.0,3,4,4,3,3,3,1,2,2,5,0,0,5.0,3.0,3.0,3.0,0,
Company3489,05/18/1998,Boulder,Non-Tech,Finance,2,2.0,4.0,4.0,2,2,5,4,5,5,3,6,5.0,0,3,0,2,4,25,3,1,1,20,1,0,0.0,0.0,2.0,3.0,3,
Company3490,04/12/2013,San Jose,Tech,Services,3,4.0,4.0,5.0,1,1,1,5,5,5,2,5,5.0,0,2,0,1,0,2,2,1,2,1,1,1,0.0,0.0,2.0,3.0,0,
Company3491,07/12/2013,San Jose,Tech,Finance,4,5.0,4.0,4.0,1,3,5,4,4,5,4,4,3.0,0,0,0,0,0,5,5,3,4,4,0,0,0.0,0.0,5.0,3.0,0,
Company3492,11/02/2000,San Francisco,Tech,Finance,2,4.0,3.0,4.0,2,3,5,4,5,5,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3493,08/27/1999,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,2,4,5,5,3,5.0,0,0,0,0,0,2,4,1,3,1,0,0,0.0,0.0,2.0,3.0,0,
Company3494,12/23/2012,Austin,Non-Tech,Services,2,2.0,3.0,5.0,2,1,4,4,4,4,3,4,4.0,0,0,0,0,0,3,4,1,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company3495,12/28/2011,San Francisco,Tech,Services,5,5.0,4.0,4.0,2,3,5,5,5,4,3,3,5.0,0,0,0,0,0,4,5,2,2,1,0,0,0.0,5.0,3.0,2.0,5,
Company3496,04/22/2008,Detroit,Non-Tech,Finance,6,4.5,4.0,3.0,1,2,10,1,4,10,2,4,7.5,0,0,0,0,0,20,3,3,1,5,0,0,0.0,0.0,5.0,2.0,0,
Company3497,06/09/2007,San Antonio,Non-Tech,Services,2,3.0,6.0,3.0,2,2,5,5,5,5,2,5,5.0,0,0,4,15,3,4,4,1,1,3,3,0,0.0,5.0,2.0,3.0,0,
Company3498,01/16/1999,Dallas,Non-Tech,Finance,3,5.0,4.0,4.0,2,1,5,4,5,4,3,5,5.0,0,4,0,5,0,3,5,3,4,1,0,0,5.0,1.0,1.0,3.0,4,
Company3499,04/04/2008,San Diego,Non-Tech,Other,5,6.0,6.0,6.0,2,2,5,8,10,5,6,10,7.5,0,8,12,0,0,4,4,1,3,1,0,6,0.0,7.5,3.0,2.0,20,
Company3500,03/14/2012,Boulder,Non-Tech,Services,4,5.0,4.0,4.0,1,3,5,3,4,5,5,4,5.0,6,0,6,1,0,4,5,4,2,5,0,0,1.0,2.0,4.0,3.0,0,
Company3501,08/06/2009,San Francisco,Tech,Finance,2,5.0,4.0,4.0,1,3,5,5,4,5,1,5,5.0,0,2,5,1,0,3,1,1,4,1,0,0,2.0,0.0,2.0,3.0,0,
Company3502,07/31/2013,San Jose,Tech,Services,2,5.0,4.0,4.0,1,5,5,4,4,5,5,3,5.0,3,5,4,1,4,5,5,5,3,5,0,0,2.0,2.0,5.0,3.0,5,
Company3503,05/01/2010,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,2,5,4,4,5,4,5,5.0,0,0,0,0,0,3,4,3,2,1,0,0,0.0,0.0,4.0,2.0,0,
Company3504,05/01/2009,San Francisco,Tech,Finance,2,4.0,4.0,5.0,1,2,5,1,5,5,5,4,4.0,0,0,0,0,2,3,2,1,2,1,0,0,0.0,0.0,3.0,2.0,0,
Company3505,08/30/2013,Boulder,Non-Tech,Finance,4,5.0,2.0,4.0,2,2,5,3,4,4,5,4,4.0,0,0,0,0,0,3,5,2,5,5,0,0,0.0,0.0,4.0,3.0,0,
Company3506,08/22/2004,Phoenix,Non-Tech,Finance,4,5.0,3.0,4.0,2,2,5,4,4,5,5,4,4.0,0,0,0,0,0,3,1,1,2,1,0,0,0.0,0.0,3.0,3.0,0,
Company3507,10/12/2013,San Jose,Tech,Finance,4,7.5,6.0,6.0,2,2,5,4,4,5,4,10,7.5,0,0,0,0,0,20,5,2,4,2,0,0,0.0,0.0,3.0,7.5,0,
Company3508,09/15/2011,New York,Tech,Services,4,5.0,4.0,5.0,3,2,5,5,4,5,5,5,5.0,3,0,0,2,4,5,5,2,5,5,1,1,0.0,1.0,5.0,3.0,5,
Company3509,01/17/2012,San Francisco,Tech,Services,3,4.0,4.0,6.0,4,2,5,5,5,10,4,10,5.0,9,4,12,0,12,20,15,3,2,25,0,0,2.5,0.0,5.0,7.5,0,
Company3510,10/17/2008,Los Angeles,Non-Tech,Finance,2,5.0,4.0,4.0,2,2,5,4,5,5,5,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3511,08/01/2010,San Francisco,Tech,Finance,4,3.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,0,0,0,0,0,1,5,2,4,2,0,0,0.0,0.0,5.0,3.0,0,
Company3512,12/06/2008,Houston,Non-Tech,Services,4,5.0,5.0,4.0,2,2,5,4,5,5,3,5,5.0,3,4,3,1,3,5,5,4,5,5,3,3,3.0,2.0,4.0,1.0,5,41554000.0
Company3513,03/26/2005,Las Vegas,Non-Tech,Finance,4,5.0,4.0,3.0,2,2,5,5,4,4,2,4,4.0,0,0,0,0,0,2,1,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company3514,07/04/2011,Chicago,Non-Tech,Finance,3,4.0,4.0,4.0,2,3,5,5,5,5,2,5,5.0,0,0,0,0,0,2,1,1,2,2,0,0,0.0,0.0,2.0,3.0,0,
Company3515,10/24/2006,Boulder,Non-Tech,Finance,12,7.5,6.0,5.0,1,2,10,4,5,10,3,5,5.0,3,0,0,3,4,3,5,3,3,4,0,0,0.0,5.0,2.0,7.5,0,
Company3516,05/18/2011,Detroit,Non-Tech,Services,3,5.0,5.0,4.0,1,2,5,4,5,5,3,5,5.0,0,4,0,0,4,2,5,1,3,4,0,0,0.0,0.0,2.0,2.0,5,
Company3517,11/25/2009,San Jose,Tech,Finance,2,2.0,4.0,4.0,2,2,4,5,5,5,2,5,5.0,0,2,5,1,4,2,1,2,1,1,3,0,2.0,1.0,2.0,3.0,1,
Company3518,08/08/2013,Los Angeles,Non-Tech,Finance,2,6.0,5.0,4.0,1,5,5,5,10,10,2,3,7.5,0,0,0,0,0,1,5,3,1,2,0,0,0.0,0.0,5.0,3.0,0,
Company3519,05/30/2006,Philadelphia,Non-Tech,Finance,2,4.0,4.0,4.0,1,3,5,4,5,8,10,4,6.0,0,0,0,0,0,1,1,3,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3520,07/30/2010,San Francisco,Tech,Finance,5,4.5,4.0,7.5,4,4,10,10,4,8,2,4,7.5,4,0,0,5,0,20,4,3,1,2,0,2,0.0,0.0,5.0,5.0,0,
Company3521,04/22/2008,New York,Tech,Finance,2,4.0,5.0,3.0,1,2,3,1,4,5,5,4,5.0,0,0,0,0,0,1,5,1,1,1,0,0,0.0,0.0,2.0,2.0,0,
Company3522,04/13/2007,Chicago,Non-Tech,Finance,2,2.0,4.0,5.0,3,2,1,5,5,5,2,4,5.0,0,0,0,0,0,2,3,2,2,5,0,0,0.0,0.0,1.0,3.0,0,
Company3523,08/02/2010,San Jose,Tech,Services,3,7.5,6.0,4.0,1,3,5,4,5,4,3,5,4.0,3,2,4,3,3,5,4,1,2,2,2,3,3.0,2.0,2.0,3.0,5,
Company3524,04/03/2010,Mountain View,Non-Tech,Finance,1,2.0,4.0,4.0,2,1,1,5,5,5,1,4,5.0,0,0,0,0,0,1,1,1,1,1,0,4,0.0,0.0,1.0,3.0,0,
Company3525,08/20/2004,San Francisco,Tech,Services,4,5.0,5.0,3.0,1,2,5,5,5,5,2,5,5.0,5,2,4,1,4,4,2,1,2,2,5,1,5.0,2.0,2.0,3.0,3,
Company3526,03/05/1996,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,2,5,8,4,5,6,4,5.0,0,0,0,0,0,5,5,5,5,5,0,0,0.0,0.0,5.0,7.5,0,
Company3527,03/29/2013,San Francisco,Tech,Finance,4,5.0,4.0,5.0,1,4,5,5,5,5,2,5,5.0,0,0,0,0,0,3,3,1,4,1,0,0,0.0,0.0,5.0,3.0,0,
Company3528,03/07/2011,San Francisco,Tech,Services,9,5.0,5.0,3.0,1,2,5,5,5,5,1,5,5.0,3,2,3,2,3,5,5,1,3,5,3,3,0.0,4.0,2.0,5.0,20,
Company3529,08/19/2006,San Francisco,Tech,Finance,4,5.0,5.0,4.0,1,5,5,4,4,4,3,4,5.0,0,0,0,0,0,3,5,3,2,2,0,0,0.0,0.0,4.0,2.0,0,
Company3530,04/09/2000,Chicago,Non-Tech,Finance,5,5.0,4.0,4.0,1,3,5,5,4,4,2,4,4.0,0,0,0,0,0,5,5,2,5,3,0,0,0.0,0.0,5.0,1.0,0,
Company3531,05/24/2007,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,4,1,4,4,4,1,3,4.0,0,4,2,2,4,1,1,2,2,1,2,5,0.0,1.0,1.0,2.0,1,
Company3532,11/17/2009,San Antonio,Non-Tech,Finance,6,5.0,4.0,4.0,2,2,5,4,5,4,5,3,4.0,0,0,3,0,0,5,5,1,1,5,0,1,0.0,0.0,5.0,2.0,0,
Company3533,11/21/1999,New York,Tech,Finance,3,4.0,4.0,5.0,1,4,5,4,5,5,3,4,5.0,0,0,0,0,0,1,3,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3534,07/23/2011,Boise,Non-Tech,Finance,3,1.0,5.0,3.0,5,2,1,5,5,5,1,5,5.0,0,4,0,4,0,5,1,1,1,1,0,1,0.0,0.0,1.0,3.0,0,
Company3535,12/03/2013,Chicago,Non-Tech,Finance,4,5.0,4.0,5.0,2,2,5,4,4,5,4,4,5.0,0,0,0,0,0,3,4,1,1,1,0,0,0.0,0.0,3.0,2.0,0,
Company3536,06/06/2013,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,4,5,4,5,4,3,3,4.0,0,0,0,0,4,4,3,5,2,4,0,0,5.0,4.0,4.0,2.0,0,
Company3537,03/16/2006,New York,Tech,Services,3,5.0,5.0,3.0,1,2,5,4,5,5,3,5,5.0,1,2,2,1,4,2,5,2,3,3,3,2,2.0,1.0,3.0,3.0,4,
Company3538,12/23/2005,San Francisco,Tech,Services,5,5.0,4.0,4.0,1,4,5,5,4,4,2,4,4.0,5,5,4,4,4,5,5,3,4,2,5,3,0.0,4.0,5.0,2.0,5,
Company3539,12/24/2010,Austin,Non-Tech,Services,4,5.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,4,4,3,5,4,4,4,1,3,2,3,2,2.0,5.0,2.0,2.0,5,
Company3540,10/18/2012,Tucson,Non-Tech,Services,2,3.0,4.0,6.0,2,10,10,4,10,10,2,10,5.0,6,4,12,3,12,5,3,3,1,5,4,4,5.0,12.5,2.5,7.5,15,
Company3541,01/16/1999,San Francisco,Tech,Services,4,5.0,2.0,4.0,2,1,5,4,4,5,4,4,4.0,0,0,0,0,0,4,5,3,1,4,0,0,0.0,0.0,1.0,3.0,0,
Company3542,08/07/2013,Milwaukee,Non-Tech,Finance,2,5.0,4.0,4.0,2,2,5,6,8,8,5,6,5.0,0,0,0,0,0,2,4,6,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3543,03/19/2009,Charlotte,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,4,3,4,3.0,0,0,0,0,0,5,5,4,4,1,0,0,0.0,0.0,5.0,1.0,0,
Company3544,03/02/1998,Philadelphia,Non-Tech,Services,15,7.5,4.0,4.0,2,3,5,5,5,4,5,5,5.0,15,0,0,9,0,3,1,4,4,1,0,0,0.0,0.0,1.0,2.5,0,
Company3545,11/03/2012,San Antonio,Non-Tech,Finance,5,3.0,4.0,4.0,2,2,5,5,4,4,4,5,4.0,0,2,3,0,0,5,3,1,1,2,5,3,5.0,0.0,5.0,2.0,5,
Company3546,11/08/2009,San Francisco,Tech,Finance,2,4.0,4.0,5.0,1,3,5,4,5,5,3,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,0,82135000.0
Company3547,08/08/2013,Minneapolis,Non-Tech,Finance,9,6.0,4.5,7.5,4,4,10,10,10,10,4,10,7.5,0,0,0,0,0,10,3,3,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company3548,10/18/2012,Los Angeles,Non-Tech,Services,2,2.0,4.0,5.0,2,3,5,5,5,5,2,5,5.0,2,2,4,1,4,5,3,1,1,2,1,3,1.0,1.0,2.0,3.0,3,
Company3549,07/18/2011,Boston,Non-Tech,Services,4,5.0,4.0,3.0,1,3,5,5,5,5,1,4,5.0,2,2,3,1,4,3,2,1,4,1,0,0,1.0,0.0,1.0,3.0,4,
Company3550,04/03/2010,Boulder,Non-Tech,Services,1,2.0,4.0,7.5,2,3,1,6,4,5,1,4,5.0,15,0,0,9,9,5,15,1,1,1,10,0,10.0,0.0,12.5,3.0,0,
Company3551,05/29/2013,Atlanta,Non-Tech,Finance,5,5.0,4.0,4.0,1,3,5,5,5,5,1,5,4.0,0,0,0,0,0,3,1,1,4,1,0,0,0.0,0.0,3.0,3.0,0,
Company3552,04/26/2013,San Francisco,Tech,Finance,3,4.0,3.0,4.0,2,2,5,4,4,5,5,4,5.0,0,0,0,0,0,3,5,1,1,4,0,0,0.0,0.0,3.0,3.0,0,
Company3553,12/11/2012,Boulder,Non-Tech,Finance,2,2.0,4.0,4.0,1,2,5,3,5,5,5,5,5.0,0,0,4,3,0,4,5,4,1,2,2,4,0.0,0.0,2.0,3.0,0,
Company3554,04/03/2010,Houston,Non-Tech,Finance,4,4.0,4.0,4.0,2,2,5,5,4,5,4,5,5.0,0,0,0,0,0,5,5,4,3,1,0,0,0.0,0.0,1.0,1.0,0,
Company3555,03/31/2011,San Francisco,Tech,Services,15,5.0,4.5,5.0,4,4,5,4,4,5,6,4,6.0,3,4,12,3,3,25,15,3,3,10,2,4,7.5,12.5,4.0,3.0,15,
Company3556,12/11/2012,Omaha,Non-Tech,Services,2,2.0,4.0,4.0,2,2,4,4,5,5,3,5,5.0,0,4,4,0,4,5,4,2,1,4,0,0,0.0,5.0,2.0,3.0,0,
Company3557,10/06/2010,San Francisco,Tech,Services,2,5.0,4.0,5.0,2,2,5,5,5,5,1,3,5.0,2,2,3,3,4,2,5,2,1,1,4,2,5.0,2.0,3.0,3.0,3,
Company3558,07/10/2013,New York,Tech,Other,1,5.0,5.0,5.0,1,2,1,5,5,5,2,5,5.0,3,0,2,4,0,2,5,3,1,1,5,0,0.0,0.0,4.0,3.0,0,
Company3559,11/05/2009,Miami,Non-Tech,Services,3,5.0,4.0,4.0,2,3,5,5,5,5,2,5,5.0,3,4,4,3,4,5,5,2,2,3,5,4,3.0,4.0,4.0,3.0,5,
